Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
36,4294967295,436,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524673567.462	,1.656,153.560000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,799,0.032,0.073,0.165,0.372,0.148,0.334,0.086,0.193,0.0,0.000
36,4294967295,437,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524673758.398	,1.464,189.344000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,626,0.039,0.112,0.114,0.329,0.093,0.268,0.084,0.243,0.0,0.000
37,4294967295,438,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524673911.318	,1.680,151.286000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,804,0.032,0.072,0.167,0.373,0.148,0.331,0.086,0.193,0.0,0.000
37,4294967295,439,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524674104.438	,1.504,191.570000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,647,0.039,0.108,0.123,0.343,0.093,0.258,0.085,0.236,0.0,0.000
38,4294967295,440,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524674263.518	,1.680,157.496000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,795,0.032,0.073,0.158,0.358,0.15,0.34,0.087,0.196,0.0,0.000
38,4294967295,441,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524674453.742	,1.496,188.570000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,643,0.039,0.109,0.119,0.334,0.093,0.261,0.084,0.236,0.0,0.000
39,4294967295,442,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524674608.558	,1.704,153.254000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,801,0.032,0.072,0.162,0.363,0.149,0.335,0.087,0.195,0.0,0.000
39,4294967295,443,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524674804.478	,1.424,194.296000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,638,0.039,0.11,0.122,0.345,0.091,0.257,0.087,0.245,0.0,0.000
40,4294967295,444,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524674968.718	,1.640,162.826000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,803,0.032,0.072,0.164,0.369,0.154,0.345,0.086,0.192,0.0,0.000
40,4294967295,445,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524675154.678	,1.400,184.360000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,610,0.039,0.115,0.108,0.318,0.092,0.27,0.084,0.248,0.0,0.000
